urls
https://www.demandstar.com/app/limited/bids/397420/details
https://www.demandstar.com/app/limited/bids/397619/details
https://www.demandstar.com/app/limited/bids/397510/details
https://www.demandstar.com/app/limited/bids/396548/details
https://www.demandstar.com/app/limited/bids/396467/details
https://www.demandstar.com/app/limited/bids/396477/details
https://www.demandstar.com/app/limited/bids/395619/details
https://www.demandstar.com/app/limited/bids/395824/details
https://www.demandstar.com/app/limited/bids/395001/details
https://www.demandstar.com/app/limited/bids/394384/details
https://www.demandstar.com/app/limited/bids/394640/details
https://www.demandstar.com/app/limited/bids/394903/details
https://www.demandstar.com/app/limited/bids/394421/details
https://www.demandstar.com/app/limited/bids/393574/details
https://www.demandstar.com/app/limited/bids/394077/details
https://www.demandstar.com/app/limited/bids/393850/details
https://www.demandstar.com/app/limited/bids/393058/details
https://www.demandstar.com/app/limited/bids/393239/details
https://www.demandstar.com/app/limited/bids/392376/details
https://www.demandstar.com/app/limited/bids/392651/details
https://www.demandstar.com/app/limited/bids/392679/details
https://www.demandstar.com/app/limited/bids/392979/details
https://www.demandstar.com/app/limited/bids/391928/details
https://www.demandstar.com/app/limited/bids/391270/details
https://www.demandstar.com/app/limited/bids/391407/details
https://www.demandstar.com/app/limited/bids/390951/details
https://www.demandstar.com/app/limited/bids/390989/details
https://www.demandstar.com/app/limited/bids/390952/details
https://www.demandstar.com/app/limited/bids/390529/details
https://www.demandstar.com/app/limited/bids/390317/details
https://www.demandstar.com/app/limited/bids/389612/details
https://www.demandstar.com/app/limited/bids/388844/details
https://www.demandstar.com/app/limited/bids/388319/details
https://www.demandstar.com/app/limited/bids/387865/details
https://www.demandstar.com/app/limited/bids/387697/details
https://www.demandstar.com/app/limited/bids/386100/details
https://www.demandstar.com/app/limited/bids/385350/details
https://www.demandstar.com/app/limited/bids/380971/details
https://www.demandstar.com/app/limited/bids/379859/details
https://www.demandstar.com/app/limited/bids/377885/details
https://www.demandstar.com/app/limited/bids/359146/details
https://www.demandstar.com/app/limited/bids/354829/details
https://www.demandstar.com/app/limited/bids/336027/details
https://www.demandstar.com/app/limited/bids/332480/details
https://www.demandstar.com/app/limited/bids/328801/details
https://www.demandstar.com/app/limited/bids/328278/details
https://www.demandstar.com/app/limited/bids/326600/details
https://www.demandstar.com/app/limited/bids/391120/details
https://www.demandstar.com/app/limited/bids/392412/details
https://www.demandstar.com/app/limited/bids/389251/details
https://www.demandstar.com/app/limited/bids/388928/details
https://www.demandstar.com/app/limited/bids/388841/details
https://www.demandstar.com/app/limited/bids/388843/details
https://www.demandstar.com/app/limited/bids/388113/details
https://www.demandstar.com/app/limited/bids/388443/details
https://www.demandstar.com/app/limited/bids/388466/details
https://www.demandstar.com/app/limited/bids/387696/details
https://www.demandstar.com/app/limited/bids/387272/details
https://www.demandstar.com/app/limited/bids/387557/details
https://www.demandstar.com/app/limited/bids/387482/details
https://www.demandstar.com/app/limited/bids/387293/details
https://www.demandstar.com/app/limited/bids/386202/details
https://www.demandstar.com/app/limited/bids/386557/details
https://www.demandstar.com/app/limited/bids/386518/details
https://www.demandstar.com/app/limited/bids/386156/details
https://www.demandstar.com/app/limited/bids/385179/details
https://www.demandstar.com/app/limited/bids/383689/details
https://www.demandstar.com/app/limited/bids/383690/details
https://www.demandstar.com/app/limited/bids/383691/details
https://www.demandstar.com/app/limited/bids/383401/details
https://www.demandstar.com/app/limited/bids/383319/details
https://www.demandstar.com/app/limited/bids/382977/details
https://www.demandstar.com/app/limited/bids/383139/details
https://www.demandstar.com/app/limited/bids/381124/details
https://www.demandstar.com/app/limited/bids/380789/details
https://www.demandstar.com/app/limited/bids/380516/details
https://www.demandstar.com/app/limited/bids/380586/details
https://www.demandstar.com/app/limited/bids/380412/details
https://www.demandstar.com/app/limited/bids/380197/details
https://www.demandstar.com/app/limited/bids/379980/details
https://www.demandstar.com/app/limited/bids/379582/details
https://www.demandstar.com/app/limited/bids/378578/details
https://www.demandstar.com/app/limited/bids/377123/details
https://www.demandstar.com/app/limited/bids/375787/details
https://www.demandstar.com/app/limited/bids/375784/details
https://www.demandstar.com/app/limited/bids/375246/details
https://www.demandstar.com/app/limited/bids/374678/details
https://www.demandstar.com/app/limited/bids/374837/details
https://www.demandstar.com/app/limited/bids/373088/details
https://www.demandstar.com/app/limited/bids/372744/details
https://www.demandstar.com/app/limited/bids/372198/details
https://www.demandstar.com/app/limited/bids/371911/details
https://www.demandstar.com/app/limited/bids/371158/details
https://www.demandstar.com/app/limited/bids/371736/details
https://www.demandstar.com/app/limited/bids/370099/details
https://www.demandstar.com/app/limited/bids/369753/details
https://www.demandstar.com/app/limited/bids/368865/details
https://www.demandstar.com/app/limited/bids/368114/details
https://www.demandstar.com/app/limited/bids/368405/details
https://www.demandstar.com/app/limited/bids/367711/details
